Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Day,Month,Year,Revenue Category,Spend per Item,Estimated Profit,Month Name
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23,Credit card,15.5,4.761904762,0.775,7.4,19,3,2019,Low,16.275,3.255,March
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,20:37,Cash,290.46,4.761904762,14.523,6.7,30,3,2019,High,101.661,60.9966,March
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,14:41,Credit card,66.66,4.761904762,3.333,6.4,26,1,2019,Low,34.9965,13.9986,January
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,18:18,Credit card,76.54,4.761904762,3.827,5.8,2,3,2019,Low,40.1835,16.073400000000003,March
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,15:27,Ewallet,299.7,4.761904762,14.985,7.2,4,3,2019,High,34.965,62.937000000000005,March
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,12:55,Credit card,243.03,4.761904762,12.1515,9.3,13,1,2019,High,85.0605,51.036300000000004,January
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,18:02,Cash,47.4,4.761904762,2.37,9.5,25,3,2019,Low,16.59,9.954,March
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,19:44,Credit card,172.45,4.761904762,8.6225,9.0,11,3,2019,Low,36.2145,36.2145,March
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36,Credit card,846.3,4.761904762,42.315,9.0,1,1,2019,High,88.8615,177.723,January
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,13:51,Ewallet,258.37,4.761904762,12.9185,6.7,10,2,2019,High,38.7555,54.2577,February
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,15:17,Cash,609.56,4.761904762,30.478,5.5,26,1,2019,High,91.434,128.0076,January
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,15:29,Cash,240.24,4.761904762,12.012,5.4,11,2,2019,Low,84.084,50.4504,February
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,17:59,Cash,172.26,4.761904762,8.613,8.2,7,2,2019,Low,90.4365,36.1746,February
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,11:55,Credit card,99.84,4.761904762,4.992,7.0,6,3,2019,Low,52.416,20.9664,March
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39,Cash,298.64,4.761904762,14.932,8.5,4,3,2019,High,78.393,62.714400000000005,March
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,15:10,Ewallet,159.6,4.761904762,7.98,4.9,26,2,2019,Low,27.930000000000003,33.516000000000005,February
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,18:10,Credit card,25.45,4.761904762,1.2725,5.1,10,3,2019,Low,26.7225,5.3445,March
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,20:43,Credit card,67.77,4.761904762,3.3885,6.5,4,2,2019,Low,71.1585,14.231700000000002,February
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,12:46,Cash,238.36,4.761904762,11.918,9.8,19,1,2019,Low,62.5695,50.0556,January
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,17:44,Cash,232.6,4.761904762,11.63,8.4,23,1,2019,Low,61.0575,48.846000000000004,January
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,14:19,Ewallet,877.32,4.761904762,43.866,7.4,14,3,2019,High,102.354,184.23720000000003,March
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,10:33,Cash,699.72,4.761904762,34.986,6.1,23,1,2019,High,104.958,146.9412,January
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,11:40,Cash,674.59,4.761904762,33.7295,6.0,9,1,2019,High,101.18849999999999,141.66389999999998,January
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,19:30,Ewallet,318.55,4.761904762,15.9275,8.5,7,2,2019,High,66.8955,66.89550000000001,February
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,14:42,Ewallet,29.52,4.761904762,1.476,4.3,18,2,2019,Low,15.498,6.1992,February
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,19:08,Credit card,496.0,4.761904762,24.8,6.2,3,1,2019,High,65.1,104.16,January
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,19:12,Ewallet,823.4,4.761904762,41.17,4.3,29,3,2019,High,86.45700000000001,172.91400000000002,March
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28,15:46,Credit card,602.96,4.761904762,30.148,8.4,28,1,2019,High,79.1385,126.6216,January
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06,Credit card,282.8,4.761904762,14.14,4.5,22,3,2019,High,59.388,59.388000000000005,March
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,18:10,Ewallet,766.0,4.761904762,38.3,6.0,24,1,2019,High,80.42999999999999,160.86,January
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,20:46,Ewallet,116.06,4.761904762,5.803,8.8,10,3,2019,Low,60.9315,24.372600000000002,March
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,18:35,Ewallet,174.9,4.761904762,8.745,6.6,22,2,2019,Low,18.3645,36.729000000000006,February
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,11:40,Ewallet,60.95,4.761904762,3.0475,5.9,18,2,2019,Low,63.9975,12.799500000000002,February
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,13:46,Ewallet,40.35,4.761904762,2.0175,6.2,29,1,2019,Low,42.3675,8.4735,January
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,17:16,Ewallet,973.8,4.761904762,48.69,4.4,2,3,2019,High,102.249,204.49800000000002,March
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,13:22,Cash,31.84,4.761904762,1.592,7.7,9,2,2019,Low,33.432,6.686400000000001,February
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,15:33,Cash,65.82,4.761904762,3.291,4.1,22,2,2019,Low,69.111,13.822200000000002,February
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,13:28,Cash,618.38,4.761904762,30.919,6.6,18,2,2019,High,92.75699999999999,129.8598,February
